"FilingId","FilerEIN","TaxYr","Amended","FilerName1","FilerName2","PdBeginDt","PdEndDt","Org501c3","Org501cInd","Org501cType","Org4947a1","Org527Ind","FormYr","PersonNm","TitleTxt","AvgHrs","AvgHrsRltd","TrustOrDir","Officer","KeyEmpl","HighComp","FmrOfficer","RptCmpOrg","RptCmpRltd","OtherComp"
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"STEVEN G MCALLISTER","TREASURER",40,NA,0,1,0,0,0,260238,0,57229
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"JUNE R APRILLE","PROVOST",40,NA,0,0,1,0,0,340729,0,29572
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"DENNIS W CROSS","VICE PRESIDENT",40,NA,0,0,1,0,0,311260,0,35379
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"HOWARD DOBIN","DEAN",40,NA,0,0,1,0,0,204441,0,30356
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"MARK H GRUNEWALD","DEAN",40,NA,0,0,1,0,0,254654,0,33678
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"TIMOTHY S JOST","LAW PROFESSOR",40,NA,0,0,0,1,0,260604,0,63863
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"DAVID MILLON","LAW PROFESSOR",40,NA,0,0,0,1,0,268527,0,35525
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"JAMES E MOLITERNO","LAW PROFESSOR",40,NA,0,0,0,1,0,256278,0,33099
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"LARRY C PEPPERS","DEAN",40,NA,0,0,0,1,0,252185,0,33715
257780,540505977,2010,0,"WASHINGTON AND LEE UNIVERSITY",NA,"2010-07-01","2011-06-30",1,0,NA,0,0,NA,"SCOTT E SUNDBY","LAW PROFESSOR",40,NA,0,0,0,1,0,250844,0,68746
713167,520714250,2014,0,"Petty Officers Mess Inc",NA,"2014-01-01","2014-12-31",0,1,7,0,0,2013,"LCDR Ronald McCampbell","President",40,0,0,1,0,0,0,0,0,0
713167,520714250,2014,0,"Petty Officers Mess Inc",NA,"2014-01-01","2014-12-31",0,1,7,0,0,2013,"EN1 Nathan Armendariz","Secretary",40,0,0,1,0,0,0,0,0,0
713167,520714250,2014,0,"Petty Officers Mess Inc",NA,"2014-01-01","2014-12-31",0,1,7,0,0,2013,"SH2 Kim Morrison","Treasurer",40,0,0,1,0,0,0,0,0,0
713167,520714250,2014,0,"Petty Officers Mess Inc",NA,"2014-01-01","2014-12-31",0,1,7,0,0,2013,"SH1 Samuel Hernandezmoreno","Vice President",40,0,0,1,0,0,0,0,0,0
824599,204707872,2014,0,"CORNERSTONE RESIDENTIAL CENTER NO 2 NFP",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2006,"VINCENT BENIGNI","Chairman",0,0,1,0,0,0,0,0,0,0
824599,204707872,2014,0,"CORNERSTONE RESIDENTIAL CENTER NO 2 NFP",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2006,"BETSY RUETTIGER","Vice Chairman",0,0,1,0,0,0,0,0,0,0
824599,204707872,2014,0,"CORNERSTONE RESIDENTIAL CENTER NO 2 NFP",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2006,"JAMES HARVEY","Secretary",0,0,1,0,0,0,0,0,0,0
824599,204707872,2014,0,"CORNERSTONE RESIDENTIAL CENTER NO 2 NFP",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2006,"PAUL LEBER","Treasurer",0,0,1,0,0,0,0,0,0,0
824599,204707872,2014,0,"CORNERSTONE RESIDENTIAL CENTER NO 2 NFP",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2006,"JD ROSS","Director",0,0,1,0,0,0,0,0,0,0
824599,204707872,2014,0,"CORNERSTONE RESIDENTIAL CENTER NO 2 NFP",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2006,"JOHN SHERIDAN","Director",0,0,1,0,0,0,0,0,0,0
824599,204707872,2014,0,"CORNERSTONE RESIDENTIAL CENTER NO 2 NFP",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2006,"BENJAMIN T STORTZ","President & CEO",0,0,0,1,0,0,0,0,0,0
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"ROBERT FRANCIS","CHAIRMAN",20,NA,1,0,0,0,0,0,0,0
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"REGINALD TUGGLE","TRUSTEE",10,NA,1,0,0,0,0,0,0,0
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"STEVE BUDHU","TRUSTEE",10,NA,1,0,0,0,0,0,0,0
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"DENISE WASHINGTON ESQ","TRUSTEE",10,NA,1,0,0,0,0,0,0,0
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"TONI BURDEN","TRUSTEE",10,NA,1,0,0,0,0,0,0,0
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"DR KING CHEEK","TRUSTEE",10,NA,1,0,0,0,0,0,0,0
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"DR RON BOYKINS","SUPERINTENDENT",40,NA,0,1,0,0,0,128261,0,34631
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"RESMA PERSAD","PRINCIPAL",40,NA,0,1,0,0,0,85832,0,23175
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"PHILLIP A LECONTE","DIRECTOR OF FINANCE",40,NA,0,1,0,0,0,101011,0,27271
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"SHAWN ROBERTSON","TEACHING & LEARNING COORDINATOR",40,NA,0,1,0,0,0,9531,0,2573
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"UNSELD ROBINSON","CURRICULUM COORDINATOR",40,NA,0,1,0,0,0,48466,0,13086
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"PAUL GRELLA","STUDENT SERVICES COORDINATOR",40,NA,0,1,0,0,0,55116,0,14881
408856,134119998,2012,0,"ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,2000,"HELEN LIVINGSTON","SUPERINTENDENT",40,NA,0,0,0,0,1,90877,0,24537
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"BRAD WRIGHT","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"BRIAN THOMAS","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"MARSHALL MILLER","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"TIM DOYLE","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"BABE NYBERG","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"RENEE BROOKS","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"MATTHEW BACKLUND","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"RICK CORSON","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"JEANNE MCLAUGHLIN","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"PHIL GALLAGHER","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"CINDY DOYLE","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"JAN WISNESS","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"JOHN BOOKWALTER","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"JULIA HAMRICK","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"NICOLE PRINCE","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"THETA ELLSWORTH","SECRETARY",1,NA,0,1,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"RICK MILLIKIN","PRESIDENT",2,NA,0,1,0,0,0,0,0,0
601352,911739024,2013,0,"TRI-CITIES CANCER CENTER FOUNDATION",NA,"2013-01-01","2013-12-31",1,0,NA,0,0,1994,"RICH OLSEN","TREASURER",1,NA,0,1,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"JANET LANGE","TRUSTEE",1,NA,1,0,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"DR STEVEN CLARK MD","TRUSTEE",1,NA,1,0,0,0,0,0,372007,26134
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"DR JOHN LOVELL","TRUSTEE",1,NA,1,0,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"EDWARD SIROTAK","TRUSTEE",1,NA,1,0,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"ANDREW SPARKS","SECRETARY/TREASURER",1,NA,1,1,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"RONALD MILLER","CHAIRMAN",1,NA,1,1,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"RICHARD KRIEGSMAN","VICE-CHAIRMAN",1,NA,1,1,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"MICHAEL TIBBS","TRUSTEE",1,NA,1,0,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"CURTIS EETEN","TRUSTEE",1,NA,1,0,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"DR KATHRYN KRAMER","TRUSTEE",1,NA,1,0,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"JASON PROHEL","TRUSTEE",1,NA,1,0,0,0,0,0,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"KEVIN ANDREWS","CEO",1,NA,0,1,0,0,0,427344,0,0
229562,371178386,2010,0,"Park Court Limited",NA,"2010-05-01","2011-04-30",1,0,NA,0,0,1985,"STEVEN C HALL","CFO",1,NA,0,1,0,0,0,0,211999,37411
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"TERRY AUSTIN","COMMUNITY BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"EMILY ALLEN","BOARD MEMBER",1,NA,1,0,0,0,0,135019,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"JIM HARVEY","BOARD MEMBER",1,NA,1,0,0,0,0,121341,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"FRANCIS HOWARD","BOARD MEMBER",1,NA,1,0,0,0,0,41117,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"CHARLES BULLOCK","BOARD MEMBER",1,NA,1,0,0,0,0,182509,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"RICH OKUMOTO","COMMUNITY BOARD MEMBER",1,NA,1,0,0,0,0,29950,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"MICHAEL PARRISH","BOARD MEMBER",1,NA,1,0,0,0,0,157428,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"GERRY SELTER","PRESIDENT",1,NA,1,1,0,0,0,209717,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"PAM STACKS","BOARD MEMBER",1,NA,1,0,0,0,0,148740,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"SALLY VEREGGE","BOARD MEMBER",1,NA,1,0,0,0,0,5567,45240,85
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"GARY SILVER","COMMUNITY BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"WILLIAM RHODES","COMMUNITY BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"SHAWN BIBB","TREASURER",1,NA,1,1,0,0,0,78161,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"MARY SIDNEY","CHIEF OPERATING OFFICER/SECRETARY",40,NA,0,1,0,0,0,168678,0,32181
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"RON DIRIDON","PROJECT DIRECTOR",40,NA,0,0,0,1,0,183675,0,28136
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"VERNOL BATTISTE","PROJECT DIRECTOR",40,NA,0,0,0,1,0,175651,0,34627
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"AL GLOBUS","PROJECT DIRECTOR",40,NA,0,0,0,1,0,163878,0,36220
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"MARK YARBROUGH","PROJECT DIRECTOR",40,NA,0,0,0,1,0,174658,0,29869
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"KEVIN JORDAN","PROJECT DIRECTOR",40,NA,0,0,0,1,0,171984,0,7107
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"ROY OKUDA","FORMER BOARD MEMBER",1,NA,0,0,0,0,1,96615,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"ROSE LEE","FORMER TREASURER",1,NA,0,0,0,0,1,196374,0,0
467270,946017638,2011,0,"SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION",NA,"2011-07-01","2012-06-30",1,0,NA,0,0,1932,"DON KASSING","FORMER PRESIDENT",1,NA,0,0,0,0,1,219400,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"LINDA FARRIS","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"LEROY SHOCKLEY","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"LANNY MOSELEY","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"PAULINE LABELLE","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"KEN MCCORMICK","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"AL SHASTEEN","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"FRANK BATES","TREASURER",3,NA,1,1,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"ALENE COWAN","Secretary",3,NA,1,1,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"ANGIE FULLER","Chairman",3,NA,1,1,0,0,0,0,0,0
103901,237444658,2012,0,"FRANKLIN COUNTY SENIOR CITIZENS INC",NA,"2012-07-01","2013-06-30",1,0,NA,0,0,1974,"KEN GOULD","VICE CHAIR",3,NA,1,1,0,0,0,0,0,0
577056,223368982,2012,0,"ILAN HIGH SCHOOL",NA,"2012-09-01","2013-08-31",1,0,NA,0,0,1995,"SR TAWIL","CHAIRMAN",5,NA,1,0,0,0,0,0,0,0
577056,223368982,2012,0,"ILAN HIGH SCHOOL",NA,"2012-09-01","2013-08-31",1,0,NA,0,0,1995,"LOUIS MASSRY","TREAS. & BOARD MEMBER",5,NA,1,0,0,0,0,0,0,0
577056,223368982,2012,0,"ILAN HIGH SCHOOL",NA,"2012-09-01","2013-08-31",1,0,NA,0,0,1995,"CHARLES GAMMAL","BOARD MEMBER",5,NA,1,0,0,0,0,0,0,0
577056,223368982,2012,0,"ILAN HIGH SCHOOL",NA,"2012-09-01","2013-08-31",1,0,NA,0,0,1995,"ISAAC BRAHA","BOARD MEMBER",5,NA,1,0,0,0,0,0,0,0
577056,223368982,2012,0,"ILAN HIGH SCHOOL",NA,"2012-09-01","2013-08-31",1,0,NA,0,0,1995,"E MISSRY","PRESIDENT & BOARD MEMBER",5,NA,1,0,0,0,0,0,0,0
685780,461607702,2014,0,"FITSI FOUNDATION",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2012,"JAMES WIGGINS","CHAIRMAN/DIRECTOR",15,NA,1,1,0,0,0,0,0,0
685780,461607702,2014,0,"FITSI FOUNDATION",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2012,"LOUIS VESCIO","DIRECTOR",0.3,NA,1,0,0,0,0,0,0,0
685780,461607702,2014,0,"FITSI FOUNDATION",NA,"2014-07-01","2015-06-30",1,0,NA,0,0,2012,"MANUEL GALVAN","DIRECTOR",0.3,NA,1,0,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"CLAUDIA GISELLE TEJEDA","PRESIDENT",3,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"WENDY SILVERSTEIN","PAST PRESIDENT",3,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"SU HILTY","VICE PRESIDENT",3,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"CATHY GUTERMAN","VICE PRESIDENT",2,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"SUSAN HIRSH","VICE PRESIDENT",2,NA,1,0,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"CHRISTINE ABBATE","VICE PRESIDENT",2,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"LINDA KULLA","DIRECTOR AT LARGE",2,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"CLAIRE COLEMAN","BOARD MEMBER",2,NA,1,0,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"HERMINE MARIAUX","FUTURE DIRECTIONS",2,NA,1,0,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"PENNY SIKALIS","TREASURER",2,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"ROSE GILBERT","VICE PRESIDENT",2,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"MICHELLE SLOVAK","VICE PRESIDENT",2,NA,1,1,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"ANDREA ALGAE","VICE PRESIDENT",2,NA,1,0,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"JEAN NAYAR","SECRETARY",2,NA,1,0,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"KARA MARMION","VICE PRESIDENT",2,NA,1,0,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"JESSICA TOLLIVER","VICE PRESIDENT",2,NA,1,0,0,0,0,0,0,0
